round_epochs,loss,acc,activation,batch_size,dropout,epochs,last_activation,losses,lr,neuron_tuple,optimizer
100,0.28309166340724284,0.742029,<function elu at 0x7f310a59fa60>,9,0.4,100,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.41000000000000003,[20],<class 'keras.optimizers.RMSprop'>
100,0.20618573341356672,0.7536232,<function relu at 0x7f310a59fc80>,7,0.2,100,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.41000000000000003,[50, 25, 20],<class 'keras.optimizers.Adam'>
100,2.0268285647682522,0.3188406,<function relu at 0x7f310a59fc80>,6,0.30000000000000004,100,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.05,[25, 20],<class 'keras.optimizers.Nadam'>
200,0.4833218289458233,0.54202896,<function elu at 0x7f310a59fa60>,4,0.30000000000000004,200,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.05,[50, 25, 20],<class 'keras.optimizers.Adam'>
100,0.3286467068221258,0.742029,<function relu at 0x7f310a59fc80>,3,0.1,100,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.14,[50, 25, 20],<class 'keras.optimizers.Adam'>
200,0.255150193295887,0.7507246,<function relu at 0x7f310a59fc80>,3,0.2,200,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.05,[50, 25, 20],<class 'keras.optimizers.Adam'>
200,0.28246956150168956,0.7246377,<function elu at 0x7f310a59fa60>,6,0.0,200,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.05,[50, 25, 20],<class 'keras.optimizers.RMSprop'>
100,0.46037772081900336,0.57391304,<function relu at 0x7f310a59fc80>,8,0.0,100,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.05,[20],<class 'keras.optimizers.RMSprop'>
100,5.489630068333793,0.32173914,<function elu at 0x7f310a59fa60>,2,0.30000000000000004,100,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.14,[20],<class 'keras.optimizers.Adam'>
200,0.10025743232716038,0.76521736,<function relu at 0x7f310a59fc80>,6,0.0,200,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.05,[20],<class 'keras.optimizers.RMSprop'>
200,0.18141960717629696,0.7594203,<function elu at 0x7f310a59fa60>,8,0.4,200,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.32,[25, 20],<class 'keras.optimizers.Nadam'>
200,0.3289422506385523,0.62608695,<function relu at 0x7f310a59fc80>,8,0.1,200,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.32,[25, 20],<class 'keras.optimizers.Adam'>
100,0.7174969272337098,0.4173913,<function relu at 0x7f310a59fc80>,5,0.2,100,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.14,[25, 20],<class 'keras.optimizers.Adam'>
100,0.35234050474305084,0.6434783,<function relu at 0x7f310a59fc80>,8,0.0,100,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.41000000000000003,[25, 20],<class 'keras.optimizers.Adam'>
100,0.8405485194554363,0.60289854,<function elu at 0x7f310a59fa60>,7,0.0,100,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.32,[50, 25, 20],<class 'keras.optimizers.Nadam'>
100,0.20221583394036777,0.7507246,<function relu at 0x7f310a59fc80>,2,0.1,100,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.23000000000000004,[25, 20],<class 'keras.optimizers.RMSprop'>
100,17.500895284569783,0.046376813,<function relu at 0x7f310a59fc80>,6,0.4,100,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.05,[25, 20],<class 'keras.optimizers.Adam'>
100,0.21576087638411834,0.6898551,<function relu at 0x7f310a59fc80>,5,0.0,100,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.23000000000000004,[25, 20],<class 'keras.optimizers.Adam'>
100,0.21302519838015238,0.7768116,<function elu at 0x7f310a59fa60>,4,0.30000000000000004,100,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.32,[20],<class 'keras.optimizers.RMSprop'>
200,0.21886899397856946,0.7710145,<function elu at 0x7f310a59fa60>,2,0.0,200,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.05,[25, 20],<class 'keras.optimizers.RMSprop'>
100,3.2173106147759203,0.16231884,<function elu at 0x7f310a59fa60>,5,0.30000000000000004,100,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.05,[25, 20],<class 'keras.optimizers.Adam'>
100,0.36746861469051195,0.70434785,<function elu at 0x7f310a59fa60>,3,0.0,100,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.32,[20],<class 'keras.optimizers.RMSprop'>
100,0.19433113739866278,0.76521736,<function relu at 0x7f310a59fc80>,3,0.1,100,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.23000000000000004,[50, 25, 20],<class 'keras.optimizers.Adam'>
200,0.11722376584142878,0.7594203,<function relu at 0x7f310a59fc80>,4,0.30000000000000004,200,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.14,[25, 20],<class 'keras.optimizers.Nadam'>
200,0.2228371073782066,0.6666667,<function relu at 0x7f310a59fc80>,2,0.1,200,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.14,[20],<class 'keras.optimizers.Adam'>
200,3.687036156249435,0.32463768,<function elu at 0x7f310a59fa60>,6,0.2,200,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.05,[25, 20],<class 'keras.optimizers.Nadam'>
200,0.27592716687831326,0.742029,<function relu at 0x7f310a59fc80>,2,0.0,200,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.14,[25, 20],<class 'keras.optimizers.Nadam'>
200,0.10019718828084676,0.76521736,<function elu at 0x7f310a59fa60>,3,0.2,200,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.32,[25, 20],<class 'keras.optimizers.RMSprop'>
200,0.09162453374137049,0.7826087,<function relu at 0x7f310a59fc80>,8,0.1,200,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.32,[20],<class 'keras.optimizers.RMSprop'>
200,0.23552066142792288,0.75652176,<function elu at 0x7f310a59fa60>,3,0.2,200,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.05,[50, 25, 20],<class 'keras.optimizers.Nadam'>
100,0.905658442473066,0.35652173,<function elu at 0x7f310a59fa60>,5,0.4,100,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.14,[25, 20],<class 'keras.optimizers.Adam'>
100,0.12862525089117496,0.7478261,<function relu at 0x7f310a59fc80>,2,0.4,100,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.32,[50, 25, 20],<class 'keras.optimizers.RMSprop'>
200,0.18152652996173804,0.7449275,<function relu at 0x7f310a59fc80>,8,0.30000000000000004,200,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.32,[25, 20],<class 'keras.optimizers.Nadam'>
200,0.39824414220841037,0.57101446,<function relu at 0x7f310a59fc80>,8,0.30000000000000004,200,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.14,[25, 20],<class 'keras.optimizers.RMSprop'>
100,0.13231546112936854,0.73623186,<function elu at 0x7f310a59fa60>,2,0.0,100,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.14,[25, 20],<class 'keras.optimizers.Nadam'>
100,0.3837861618270045,0.65217394,<function elu at 0x7f310a59fa60>,6,0.2,100,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.41000000000000003,[20],<class 'keras.optimizers.Adam'>
100,8.260757227825081,0.30144927,<function elu at 0x7f310a59fa60>,9,0.1,100,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.14,[25, 20],<class 'keras.optimizers.RMSprop'>
100,2.2314486139062524,0.2173913,<function elu at 0x7f310a59fa60>,7,0.2,100,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.05,[50, 25, 20],<class 'keras.optimizers.Adam'>
100,0.17777489077812736,0.7594203,<function relu at 0x7f310a59fc80>,5,0.1,100,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.41000000000000003,[50, 25, 20],<class 'keras.optimizers.Nadam'>
100,0.2093355999476668,0.7478261,<function relu at 0x7f310a59fc80>,4,0.30000000000000004,100,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.14,[25, 20],<class 'keras.optimizers.Nadam'>
200,0.23849805489830347,0.7797102,<function elu at 0x7f310a59fa60>,6,0.0,200,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.14,[25, 20],<class 'keras.optimizers.RMSprop'>
100,0.14264907578843228,0.715942,<function elu at 0x7f310a59fa60>,4,0.2,100,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.32,[20],<class 'keras.optimizers.RMSprop'>
200,0.44107017866943193,0.6144928,<function relu at 0x7f310a59fc80>,3,0.4,200,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.05,[20],<class 'keras.optimizers.RMSprop'>
100,0.15203766183036824,0.73333335,<function elu at 0x7f310a59fa60>,6,0.30000000000000004,100,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.32,[50, 25, 20],<class 'keras.optimizers.RMSprop'>
200,0.17100846559565136,0.7594203,<function elu at 0x7f310a59fa60>,5,0.30000000000000004,200,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.41000000000000003,[50, 25, 20],<class 'keras.optimizers.RMSprop'>
100,0.36239676944155624,0.7188406,<function relu at 0x7f310a59fc80>,5,0.30000000000000004,100,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.23000000000000004,[20],<class 'keras.optimizers.RMSprop'>
200,0.18952514511411606,0.7449275,<function relu at 0x7f310a59fc80>,3,0.2,200,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.14,[25, 20],<class 'keras.optimizers.RMSprop'>
200,0.20965732482896335,0.7768116,<function relu at 0x7f310a59fc80>,5,0.0,200,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.05,[50, 25, 20],<class 'keras.optimizers.RMSprop'>
100,0.3821228732233462,0.657971,<function elu at 0x7f310a59fa60>,6,0.30000000000000004,100,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.23000000000000004,[20],<class 'keras.optimizers.Nadam'>
100,2.2408381415450056,0.3768116,<function relu at 0x7f310a59fc80>,5,0.30000000000000004,100,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.41000000000000003,[20],<class 'keras.optimizers.Adam'>
100,0.18963881892462572,0.7710145,<function elu at 0x7f310a59fa60>,5,0.0,100,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.05,[25, 20],<class 'keras.optimizers.Adam'>
200,0.17984319173771401,0.75652176,<function relu at 0x7f310a59fc80>,6,0.30000000000000004,200,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.23000000000000004,[25, 20],<class 'keras.optimizers.Nadam'>
200,0.14595029733204484,0.773913,<function relu at 0x7f310a59fc80>,7,0.4,200,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.32,[20],<class 'keras.optimizers.Adam'>
100,0.6570571688854177,0.51594204,<function elu at 0x7f310a59fa60>,7,0.2,100,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.32,[50, 25, 20],<class 'keras.optimizers.Nadam'>
100,0.27519139025522316,0.7246377,<function elu at 0x7f310a59fa60>,2,0.0,100,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.32,[25, 20],<class 'keras.optimizers.Nadam'>
200,0.262208073683407,0.7449275,<function relu at 0x7f310a59fc80>,6,0.0,200,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.41000000000000003,[50, 25, 20],<class 'keras.optimizers.RMSprop'>
100,0.2591432387846104,0.6985507,<function elu at 0x7f310a59fa60>,7,0.2,100,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.23000000000000004,[50, 25, 20],<class 'keras.optimizers.RMSprop'>
200,0.16835372233763338,0.7594203,<function elu at 0x7f310a59fa60>,6,0.30000000000000004,200,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.23000000000000004,[25, 20],<class 'keras.optimizers.Nadam'>
100,0.6345829412449098,0.6057971,<function relu at 0x7f310a59fc80>,4,0.0,100,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.41000000000000003,[25, 20],<class 'keras.optimizers.RMSprop'>
100,6.821881456997083,0.2347826,<function relu at 0x7f310a59fc80>,6,0.30000000000000004,100,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.23000000000000004,[50, 25, 20],<class 'keras.optimizers.Adam'>
100,0.3199709982651731,0.6898551,<function relu at 0x7f310a59fc80>,3,0.0,100,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.23000000000000004,[25, 20],<class 'keras.optimizers.Nadam'>
200,0.16992438481985658,0.7594203,<function elu at 0x7f310a59fa60>,5,0.30000000000000004,200,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.41000000000000003,[25, 20],<class 'keras.optimizers.Nadam'>
100,2.1572013642476953,0.28985506,<function relu at 0x7f310a59fc80>,6,0.30000000000000004,100,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.14,[25, 20],<class 'keras.optimizers.RMSprop'>
100,0.4150349311206652,0.6985507,<function relu at 0x7f310a59fc80>,7,0.1,100,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.23000000000000004,[25, 20],<class 'keras.optimizers.Adam'>
200,0.16479298361177233,0.7594203,<function relu at 0x7f310a59fc80>,6,0.1,200,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.41000000000000003,[50, 25, 20],<class 'keras.optimizers.Adam'>
100,0.32814600551905837,0.6347826,<function relu at 0x7f310a59fc80>,8,0.0,100,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.32,[25, 20],<class 'keras.optimizers.RMSprop'>
100,1.4559515582478564,0.3710145,<function elu at 0x7f310a59fa60>,6,0.30000000000000004,100,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.23000000000000004,[50, 25, 20],<class 'keras.optimizers.Nadam'>
100,0.23816124330396238,0.75652176,<function elu at 0x7f310a59fa60>,7,0.2,100,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.41000000000000003,[25, 20],<class 'keras.optimizers.Nadam'>
200,0.12300297686074307,0.75652176,<function elu at 0x7f310a59fa60>,5,0.0,200,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.23000000000000004,[20],<class 'keras.optimizers.Adam'>
200,0.09024633829198454,0.7826087,<function elu at 0x7f310a59fa60>,7,0.0,200,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.05,[25, 20],<class 'keras.optimizers.Nadam'>
100,1.3777151024859884,0.26956522,<function elu at 0x7f310a59fa60>,8,0.30000000000000004,100,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.05,[50, 25, 20],<class 'keras.optimizers.Nadam'>
100,0.11522992207479758,0.7478261,<function relu at 0x7f310a59fc80>,4,0.0,100,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.14,[50, 25, 20],<class 'keras.optimizers.Adam'>
200,0.9443943671558215,0.34202898,<function elu at 0x7f310a59fa60>,3,0.4,200,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.05,[50, 25, 20],<class 'keras.optimizers.Adam'>
100,0.08491933643162011,0.79130435,<function relu at 0x7f310a59fc80>,4,0.0,100,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.05,[25, 20],<class 'keras.optimizers.Nadam'>
200,0.2445630017829978,0.73333335,<function elu at 0x7f310a59fa60>,3,0.0,200,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.05,[20],<class 'keras.optimizers.Adam'>
200,410.4720992046854,0.04057971,<function relu at 0x7f310a59fc80>,6,0.2,200,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.05,[20],<class 'keras.optimizers.Adam'>
200,0.26082176501336307,0.7507246,<function elu at 0x7f310a59fa60>,9,0.4,200,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.32,[25, 20],<class 'keras.optimizers.Adam'>
100,8.70658372130947,0.7246377,<function relu at 0x7f310a59fc80>,4,0.4,100,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.32,[50, 25, 20],<class 'keras.optimizers.Nadam'>
200,0.16629012393490142,0.7594203,<function relu at 0x7f310a59fc80>,7,0.30000000000000004,200,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.23000000000000004,[50, 25, 20],<class 'keras.optimizers.Nadam'>
100,0.9467723619246828,0.4173913,<function relu at 0x7f310a59fc80>,8,0.2,100,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.23000000000000004,[25, 20],<class 'keras.optimizers.RMSprop'>
100,0.6736055125684842,0.4057971,<function elu at 0x7f310a59fa60>,3,0.2,100,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.32,[25, 20],<class 'keras.optimizers.Adam'>
100,0.2615776815276215,0.73333335,<function elu at 0x7f310a59fa60>,8,0.1,100,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.41000000000000003,[25, 20],<class 'keras.optimizers.RMSprop'>
200,0.16774761223274728,0.7594203,<function relu at 0x7f310a59fc80>,3,0.4,200,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.23000000000000004,[25, 20],<class 'keras.optimizers.Nadam'>
100,0.2223169077835653,0.7594203,<function elu at 0x7f310a59fa60>,3,0.1,100,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.23000000000000004,[50, 25, 20],<class 'keras.optimizers.RMSprop'>
200,0.1296731040408106,0.75652176,<function relu at 0x7f310a59fc80>,6,0.0,200,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.41000000000000003,[50, 25, 20],<class 'keras.optimizers.Adam'>
100,0.328839387582696,0.70434785,<function elu at 0x7f310a59fa60>,3,0.4,100,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.14,[50, 25, 20],<class 'keras.optimizers.RMSprop'>
200,0.16687212380803312,0.76231885,<function relu at 0x7f310a59fc80>,3,0.1,200,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.32,[20],<class 'keras.optimizers.RMSprop'>
100,330.13942082170126,0.028985508,<function elu at 0x7f310a59fa60>,7,0.2,100,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.05,[20],<class 'keras.optimizers.RMSprop'>
200,0.2121418645416481,0.76231885,<function elu at 0x7f310a59fa60>,4,0.1,200,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.23000000000000004,[25, 20],<class 'keras.optimizers.Adam'>
100,0.3120809540800426,0.6869565,<function relu at 0x7f310a59fc80>,5,0.0,100,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.14,[25, 20],<class 'keras.optimizers.RMSprop'>
100,0.13626764678544756,0.7536232,<function elu at 0x7f310a59fa60>,7,0.2,100,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.41000000000000003,[50, 25, 20],<class 'keras.optimizers.RMSprop'>
100,1.309230038345508,0.35652173,<function elu at 0x7f310a59fa60>,4,0.4,100,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.14,[25, 20],<class 'keras.optimizers.Nadam'>
200,13.812216210365296,0.21159421,<function elu at 0x7f310a59fa60>,6,0.30000000000000004,200,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.05,[25, 20],<class 'keras.optimizers.RMSprop'>
200,0.8984768925801567,0.35652173,<function elu at 0x7f310a59fa60>,9,0.4,200,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.32,[25, 20],<class 'keras.optimizers.Nadam'>
200,1.2565127668173417,0.53913045,<function relu at 0x7f310a59fc80>,4,0.1,200,<function linear at 0x7f310a59ff28>,<function mean_absolute_error at 0x7f310a64e6a8>,0.05,[20],<class 'keras.optimizers.RMSprop'>
200,2.151350474859709,0.42318842,<function elu at 0x7f310a59fa60>,9,0.2,200,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.05,[25, 20],<class 'keras.optimizers.RMSprop'>
100,2.4947203440942625,0.3942029,<function relu at 0x7f310a59fc80>,8,0.1,100,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.23000000000000004,[25, 20],<class 'keras.optimizers.Adam'>
200,23.659310191610587,0.11014493,<function relu at 0x7f310a59fc80>,6,0.4,200,<function linear at 0x7f310a59ff28>,<function mean_squared_error at 0x7f310a773268>,0.05,[25, 20],<class 'keras.optimizers.RMSprop'>
